seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,havana,gene,10939388,10961338,.,-,.,"gene_id ""ENSG00000283047""; gene_version ""1""; gene_name ""CU459211.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000283047,CU459211.1,unprocessed_pseudogene,0.005076448871421459,0.005617243328383214,21950
22,ensembl_havana,gene,35257452,35295807,.,+,.,"gene_id ""ENSG00000100281""; gene_version ""13""; gene_name ""HMGXB4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100281,HMGXB4,protein_coding,0.6125522434553137,0.6129915902213566,38355
22,ensembl_havana,gene,35299275,35347994,.,+,.,"gene_id ""ENSG00000100284""; gene_version ""20""; gene_name ""TOM1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100284,TOM1,protein_coding,0.6135970001496328,0.614294147718761,48719
22,ensembl_havana,gene,35380361,35394214,.,+,.,"gene_id ""ENSG00000100292""; gene_version ""16""; gene_name ""HMOX1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100292,HMOX1,protein_coding,0.6156225636270392,0.6154477723289135,13853
22,ensembl_havana,gene,35400063,35425430,.,+,.,"gene_id ""ENSG00000100297""; gene_version ""15""; gene_name ""MCM5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100297,MCM5,protein_coding,0.616114728139185,0.6162269057306989,25367
22,havana,gene,35501861,35503586,.,-,.,"gene_id ""ENSG00000233388""; gene_version ""2""; gene_name ""AL022334.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000233388,AL022334.1,processed_pseudogene,0.6186576863671529,0.6181776345284289,1725
22,ensembl_havana,gene,35540868,35554001,.,+,.,"gene_id ""ENSG00000100302""; gene_version ""6""; gene_name ""RASD2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100302,RASD2,protein_coding,0.6196320981591169,0.6194359639252449,13133
22,ensembl_havana,gene,35606764,35637951,.,-,.,"gene_id ""ENSG00000198125""; gene_version ""12""; gene_name ""MB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000198125,MB,protein_coding,0.6212782088429237,0.6215313076297517,31187
22,havana,gene,35626988,35635134,.,-,.,"gene_id ""ENSG00000268818""; gene_version ""2""; gene_name ""AL049747.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000268818,AL049747.1,sense_intronic,0.6217834131416567,0.6214609969303402,8146
22,ensembl_havana,gene,35648395,35668409,.,+,.,"gene_id ""ENSG00000221963""; gene_version ""5""; gene_name ""APOL6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000221963,APOL6,protein_coding,0.6223181692939006,0.6222915217876059,20014
22,havana,gene,35685940,35689373,.,+,.,"gene_id ""ENSG00000228587""; gene_version ""1""; gene_name ""AL049748.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000228587,AL049748.1,lincRNA,0.6232560596912469,0.6228147711672519,3433
22,ensembl_havana,gene,35717872,35729483,.,+,.,"gene_id ""ENSG00000128313""; gene_version ""2""; gene_name ""APOL5""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128313,APOL5,protein_coding,0.6240537349121301,0.623815893692419,11611
22,ensembl_havana,gene,35738736,36028425,.,-,.,"gene_id ""ENSG00000100320""; gene_version ""22""; gene_name ""RBFOX2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100320,RBFOX2,protein_coding,0.6245749266886711,0.6312773140344399,289689
22,havana,gene,35897270,35898404,.,-,.,"gene_id ""ENSG00000237406""; gene_version ""1""; gene_name ""NDUFA9P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000237406,NDUFA9P1,processed_pseudogene,0.6285351748243189,0.6280320646740626,1134
22,havana,gene,35992321,36000469,.,+,.,"gene_id ""ENSG00000279652""; gene_version ""1""; gene_name ""Z82217.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279652,Z82217.1,lincRNA,0.6309095900635827,0.6305795483572131,8148
22,havana,gene,36066533,36070110,.,+,.,"gene_id ""ENSG00000279927""; gene_version ""1""; gene_name ""Z95114.4""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279927,Z95114.4,lincRNA,0.6327634380371574,0.632317747653527,3577
22,havana,gene,36071000,36085573,.,+,.,"gene_id ""ENSG00000279217""; gene_version ""1""; gene_name ""Z95114.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279217,Z95114.1,lincRNA,0.6328750256361705,0.6327036952378366,14573
22,havana,gene,36091148,36093352,.,+,.,"gene_id ""ENSG00000279714""; gene_version ""1""; gene_name ""Z95114.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279714,Z95114.2,lincRNA,0.6333783314219138,0.6328978546026651,2204
22,havana,gene,36137430,36139350,.,-,.,"gene_id ""ENSG00000279805""; gene_version ""1""; gene_name ""Z95114.3""; gene_source ""havana""; gene_biotype ""TEC"";",ENSG00000279805,Z95114.3,TEC,0.6345344758717735,0.6340459382205318,1920
22,ensembl_havana,gene,36140330,36166177,.,-,.,"gene_id ""ENSG00000128284""; gene_version ""19""; gene_name ""APOL3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128284,APOL3,protein_coding,0.634606919130591,0.6347155247072597,25847
22,havana,gene,36172934,36173948,.,+,.,"gene_id ""ENSG00000231576""; gene_version ""1""; gene_name ""MTCO2P20""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000231576,MTCO2P20,processed_pseudogene,0.6354213812031726,0.6349094843966905,1014
22,ensembl_havana,gene,36189124,36204840,.,-,.,"gene_id ""ENSG00000100336""; gene_version ""17""; gene_name ""APOL4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100336,APOL4,protein_coding,0.6358258144308471,0.6356805309448694,15716
22,ensembl_havana,gene,36226203,36239954,.,-,.,"gene_id ""ENSG00000128335""; gene_version ""13""; gene_name ""APOL2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128335,APOL2,protein_coding,0.6367520639459143,0.6365569561841792,13751
22,ensembl_havana,gene,36253010,36267530,.,+,.,"gene_id ""ENSG00000100342""; gene_version ""20""; gene_name ""APOL1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100342,APOL1,protein_coding,0.6374217144421632,0.6372452372800157,14520
22,ensembl_havana,gene,36281281,36388018,.,-,.,"gene_id ""ENSG00000100345""; gene_version ""20""; gene_name ""MYH9""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100345,MYH9,protein_coding,0.6381279362938979,0.640252548444621,106737
22,havana,gene,36388626,36396517,.,+,.,"gene_id ""ENSG00000223695""; gene_version ""1""; gene_name ""FO393418.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000223695,FO393418.1,lincRNA,0.6408094609896798,0.6404646785952417,7891
22,havana,gene,36445395,36454944,.,-,.,"gene_id ""ENSG00000228719""; gene_version ""1""; gene_name ""AL022313.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000228719,AL022313.2,lincRNA,0.6422275752516842,0.641922982902844,9549
22,ensembl_havana,gene,36467036,36482030,.,-,.,"gene_id ""ENSG00000100348""; gene_version ""9""; gene_name ""TXN2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100348,TXN2,protein_coding,0.6427681768255015,0.642599033880572,14994
22,ensembl_havana,gene,36487190,36507101,.,-,.,"gene_id ""ENSG00000100350""; gene_version ""14""; gene_name ""FOXRED2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100350,FOXRED2,protein_coding,0.6432716324938492,0.643224791617507,19911
22,ensembl_havana,gene,36510850,36529436,.,-,.,"gene_id ""ENSG00000100353""; gene_version ""17""; gene_name ""EIF3D""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100353,EIF3D,protein_coding,0.6438626695640639,0.6437822603684321,18586
22,havana,gene,36560870,36562915,.,-,.,"gene_id ""ENSG00000261675""; gene_version ""1""; gene_name ""AL022313.4""; gene_source ""havana""; gene_biotype ""sense_overlapping"";",ENSG00000261675,AL022313.4,sense_overlapping,0.645112190876496,0.6446178769483389,2045
22,ensembl_havana,gene,36563921,36703558,.,-,.,"gene_id ""ENSG00000166862""; gene_version ""6""; gene_name ""CACNG2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000166862,CACNG2,protein_coding,0.6451884061808588,0.6481282453179988,139637
22,havana,gene,36703918,36721472,.,+,.,"gene_id ""ENSG00000234688""; gene_version ""1""; gene_name ""AL049749.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000234688,AL049749.1,antisense_RNA,0.6486855920100582,0.6485753684522756,17554
22,ensembl_havana,gene,36758202,36776256,.,-,.,"gene_id ""ENSG00000100360""; gene_version ""14""; gene_name ""IFT27""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100360,IFT27,protein_coding,0.650041629893386,0.6499427455756549,18054
22,ensembl_havana,gene,36800684,36819479,.,-,.,"gene_id ""ENSG00000100362""; gene_version ""12""; gene_name ""PVALB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100362,PVALB,protein_coding,0.6511028486937606,0.6510215667899479,18795
22,havana,gene,36816326,36819736,.,+,.,"gene_id ""ENSG00000234979""; gene_version ""1""; gene_name ""Z82185.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000234979,Z82185.1,antisense_RNA,0.6514935926435619,0.6510279813620987,3410
22,havana,gene,36847372,36870441,.,-,.,"gene_id ""ENSG00000183822""; gene_version ""3""; gene_name ""NCF4-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000183822,NCF4-AS1,antisense_RNA,0.6522691351998547,0.652293548992081,23069
22,ensembl_havana,gene,36860988,36878015,.,+,.,"gene_id ""ENSG00000100365""; gene_version ""14""; gene_name ""NCF4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100365,NCF4,protein_coding,0.6526092687902201,0.6524825916748438,17027
22,ensembl_havana,gene,36913628,36940449,.,+,.,"gene_id ""ENSG00000100368""; gene_version ""13""; gene_name ""CSF2RB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100368,CSF2RB,protein_coding,0.6539242388399287,0.654040908397264,26821
22,havana,gene,36950529,36953723,.,-,.,"gene_id ""ENSG00000232254""; gene_version ""1""; gene_name ""CSF2RBP1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000232254,CSF2RBP1,unprocessed_pseudogene,0.6548460418377307,0.6543722198008807,3194
22,havana,gene,36965248,36968172,.,+,.,"gene_id ""ENSG00000215403""; gene_version ""1""; gene_name ""LL22NC01-81G9.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000215403,LL22NC01-81G9.3,antisense_RNA,0.6552137288468807,0.6547328585285331,2924
22,ensembl_havana,gene,36991120,37007841,.,-,.,"gene_id ""ENSG00000185264""; gene_version ""11""; gene_name ""TEX33""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000185264,TEX33,protein_coding,0.6558600226372694,0.6557229739474024,16721
22,ensembl_havana,gene,37010859,37020183,.,-,.,"gene_id ""ENSG00000128311""; gene_version ""13""; gene_name ""TST""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128311,TST,protein_coding,0.656353111425476,0.6560310231671883,9324
22,ensembl_havana,gene,37019635,37029822,.,+,.,"gene_id ""ENSG00000128309""; gene_version ""16""; gene_name ""MPST""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128309,MPST,protein_coding,0.6565723397149182,0.6562716070619797,10187
22,ensembl_havana,gene,37051736,37063390,.,+,.,"gene_id ""ENSG00000100379""; gene_version ""17""; gene_name ""KCTD17""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100379,KCTD17,protein_coding,0.6573742366291602,0.6571094450306859,11654
22,ensembl_havana,gene,37065436,37109563,.,-,.,"gene_id ""ENSG00000187045""; gene_version ""16""; gene_name ""TMPRSS6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000187045,TMPRSS6,protein_coding,0.6577164685759879,0.6582618965478769,44127
22,havana,gene,37080068,37082847,.,+,.,"gene_id ""ENSG00000231467""; gene_version ""2""; gene_name ""AL022314.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000231467,AL022314.1,antisense_RNA,0.6580819822873735,0.657595080557292,2779
22,ensembl_havana,gene,37125838,37175054,.,-,.,"gene_id ""ENSG00000100385""; gene_version ""13""; gene_name ""IL2RB""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100385,IL2RB,protein_coding,0.6592253367549866,0.6598965142316393,49216
22,havana,gene,37166757,37182850,.,+,.,"gene_id ""ENSG00000235237""; gene_version ""1""; gene_name ""Z82188.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000235237,Z82188.2,antisense_RNA,0.660247511136902,0.660091097906688,16093
22,ensembl_havana,gene,37180167,37199385,.,-,.,"gene_id ""ENSG00000133466""; gene_version ""13""; gene_name ""C1QTNF6""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000133466,C1QTNF6,protein_coding,0.6605824987578479,0.6605038019942879,19218
22,ensembl_havana,gene,37204238,37212322,.,-,.,"gene_id ""ENSG00000278195""; gene_version ""1""; gene_name ""SSTR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000278195,SSTR3,protein_coding,0.6611838027864675,0.660826702071777,8084
22,ensembl_havana,gene,37225261,37244448,.,-,.,"gene_id ""ENSG00000128340""; gene_version ""14""; gene_name ""RAC2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128340,RAC2,protein_coding,0.6617089664520265,0.6616285485500496,19187
22,ensembl_havana,gene,37282027,37315345,.,+,.,"gene_id ""ENSG00000100055""; gene_version ""20""; gene_name ""CYTH4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100055,CYTH4,protein_coding,0.6631270057727285,0.6633980968838008,33318
22,havana,gene,37339583,37427445,.,-,.,"gene_id ""ENSG00000243902""; gene_version ""6""; gene_name ""ELFN2""; gene_source ""havana""; gene_biotype ""sense_overlapping"";",ENSG00000243902,ELFN2,sense_overlapping,0.6645647796363499,0.6661960483939284,87862
22,havana,gene,37352190,37354839,.,-,.,"gene_id ""ENSG00000237862""; gene_version ""1""; gene_name ""Z94160.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000237862,Z94160.1,sense_intronic,0.6648797079687335,0.6643838444033457,2649
22,ensembl_havana,gene,37367960,37427470,.,-,.,"gene_id ""ENSG00000166897""; gene_version ""14""; gene_name ""ELFN2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000166897,ELFN2,protein_coding,0.6652736494140964,0.6661966723795462,59510
22,havana,gene,37371684,37372858,.,+,.,"gene_id ""ENSG00000272694""; gene_version ""1""; gene_name ""Z94160.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000272694,Z94160.2,antisense_RNA,0.6653666765505918,0.6648335882772172,1174
22,ensembl_havana,gene,37469063,37486401,.,-,.,"gene_id ""ENSG00000100060""; gene_version ""17""; gene_name ""MFNG""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100060,MFNG,protein_coding,0.6677992462403822,0.667667556237203,17338
22,ensembl_havana,gene,37490362,37519542,.,-,.,"gene_id ""ENSG00000100065""; gene_version ""14""; gene_name ""CARD10""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100065,CARD10,protein_coding,0.6683313045057458,0.6684947365315574,29180
22,havana,gene,37550026,37551735,.,+,.,"gene_id ""ENSG00000225867""; gene_version ""1""; gene_name ""AL022315.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000225867,AL022315.1,antisense_RNA,0.6698217371243973,0.6692982552912857,1709
22,ensembl_havana,gene,37560447,37569405,.,+,.,"gene_id ""ENSG00000128283""; gene_version ""6""; gene_name ""CDC42EP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128283,CDC42EP1,protein_coding,0.670082058227893,0.669739288325933,8958
22,ensembl_havana,gene,37570246,37582616,.,-,.,"gene_id ""ENSG00000100079""; gene_version ""6""; gene_name ""LGALS2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100079,LGALS2,protein_coding,0.670326841501394,0.6700690272857929,12370
22,ensembl_havana,gene,37608475,37633564,.,+,.,"gene_id ""ENSG00000100083""; gene_version ""18""; gene_name ""GGA1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100083,GGA1,protein_coding,0.6712818185156476,0.67134066005598,25089
22,ensembl_havana,gene,37634654,37666932,.,+,.,"gene_id ""ENSG00000100092""; gene_version ""20""; gene_name ""SH3BP1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100092,SH3BP1,protein_coding,0.6719357812992973,0.6721735061397439,32278
22,havana,gene,37641832,37658377,.,-,.,"gene_id ""ENSG00000233360""; gene_version ""4""; gene_name ""Z83844.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000233360,Z83844.2,antisense_RNA,0.6721150908550878,0.6719599782613395,16545
22,ensembl_havana,gene,37658727,37666934,.,+,.,"gene_id ""ENSG00000241360""; gene_version ""1""; gene_name ""PDXP""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000241360,PDXP,protein_coding,0.672537135288785,0.6721735560585933,8207
22,ensembl_havana,gene,37675608,37679806,.,+,.,"gene_id ""ENSG00000100097""; gene_version ""11""; gene_name ""LGALS1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100097,LGALS1,protein_coding,0.6729588299964053,0.6724948337734762,4198
22,ensembl_havana,gene,37681673,37693478,.,+,.,"gene_id ""ENSG00000273899""; gene_version ""4""; gene_name ""NOL12""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000273899,NOL12,protein_coding,0.6731103363290702,0.6728360790281279,11805
22,havana,gene,37686414,37726503,.,+,.,"gene_id ""ENSG00000100101""; gene_version ""15""; gene_name ""Z83844.1""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000100101,Z83844.1,protein_coding,0.6732287685670199,0.6736603640292159,40089
22,ensembl_havana,gene,37697004,37776556,.,+,.,"gene_id ""ENSG00000100106""; gene_version ""19""; gene_name ""TRIOBP""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100106,TRIOBP,protein_coding,0.6734933113638742,0.6749096581142865,79552
22,ensembl_havana,gene,37805093,37807436,.,+,.,"gene_id ""ENSG00000189060""; gene_version ""5""; gene_name ""H1F0""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000189060,H1F0,protein_coding,0.6761934215026081,0.6756804051493689,2343
22,ensembl_havana,gene,37807905,37817176,.,+,.,"gene_id ""ENSG00000100116""; gene_version ""16""; gene_name ""GCAT""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100116,GCAT,protein_coding,0.676263666483227,0.6759235099460562,9271
22,ensembl_havana,gene,37823382,37825495,.,+,.,"gene_id ""ENSG00000128310""; gene_version ""2""; gene_name ""GALR3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128310,GALR3,protein_coding,0.676650288661406,0.6761311474002288,2113
